,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,is_drift,batch_id
791,2,7.691985,2,0,1139.076045,4,2,3,2,0,3,0,27.618736,1,0,0,3,1.0,1,1,1,1
792,3,19.382745,4,0,6355.030434,0,1,1,1,0,2,1,30.030711,-1,0,1,2,1.0,0,1,1,1
793,1,11.865612,2,1,3924.72869,0,-1,3,1,0,1,0,43.805761,1,1,0,3,1.0,1,1,1,1
794,3,25.902116,4,1,1488.873591,3,4,3,1,0,2,1,55.36475,1,0,1,2,1.0,0,1,1,1
795,0,12.018358,2,4,2444.816767,0,4,0,1,0,3,1,39.169283,1,0,0,2,1.0,-1,1,1,1
796,2,42.175522,2,3,3815.153957,4,3,3,2,0,2,3,21.58737,1,2,1,2,1.0,1,1,1,1
797,3,11.963823,4,3,1519.824176,4,2,3,2,0,2,0,41.540574,1,1,1,3,1.0,0,1,1,1
798,3,25.800728,0,4,8701.912666,4,2,2,1,0,1,2,25.596948,1,1,1,2,1.0,0,1,1,1
799,1,8.30562,2,10,1681.311901,1,4,1,2,0,1,1,57.962037,1,1,0,2,1.0,0,1,1,1
800,2,23.090041,4,0,1413.333794,0,4,3,1,0,3,0,51.875739,-1,1,1,2,1.0,0,1,1,1
801,1,7.338301,2,4,1048.833314,0,3,3,2,0,2,1,32.837394,1,1,0,2,1.0,1,1,1,1
802,3,23.82431,2,4,1549.667684,0,2,3,2,0,0,3,39.421611,1,2,0,2,1.0,1,1,1,1
803,3,8.227358,2,0,1129.082294,3,-1,0,2,0,3,1,25.83181,-1,1,0,2,1.0,0,1,1,1
804,0,31.094735,4,0,2155.258246,0,-1,3,2,0,0,2,28.181407,1,1,1,2,2.0,0,1,1,1
805,3,19.416988,3,3,2642.055696,0,-1,0,2,0,3,2,48.471152,1,1,1,0,1.0,0,1,1,1
806,3,25.093746,3,0,2396.608475,0,2,3,2,1,3,0,27.675148,1,1,1,0,1.0,0,1,1,1
807,0,25.057483,4,1,3728.475369,0,3,2,1,0,1,2,27.581862,1,-1,1,2,1.0,0,1,1,1
808,3,8.477039,2,4,6698.35333,0,3,1,2,0,3,2,26.830078,1,-1,1,2,1.0,0,1,1,1
809,0,25.057483,4,1,3728.475369,0,3,2,1,0,1,2,27.581862,1,-1,1,2,1.0,0,1,1,1
810,1,44.041628,2,4,6256.100697,0,2,2,1,0,3,2,32.878313,1,0,0,1,1.0,-1,1,1,1
811,1,25.340279,4,4,1668.558482,0,-1,3,2,0,1,2,55.137852,1,-1,1,1,1.0,0,1,1,1
812,3,23.537254,2,7,2139.762486,0,4,3,2,0,3,2,37.265537,-1,1,0,2,1.0,1,1,1,1
813,3,22.515495,2,10,2652.896984,0,0,3,2,0,3,0,40.121131,-1,1,0,3,1.0,-1,1,1,1
814,3,7.369683,2,3,1983.609752,0,2,3,2,2,3,1,39.591664,1,1,0,2,1.0,1,1,1,1
815,0,7.955896,4,4,518.974158,0,0,1,2,0,3,1,34.297052,1,1,1,3,1.0,-1,1,1,1
816,1,24.398048,2,4,2300.159558,0,4,3,1,0,3,0,34.012238,-1,1,1,3,2.0,1,1,1,1
817,0,58.710519,4,1,2568.406804,2,4,3,0,0,3,1,59.39191,1,1,0,1,1.0,0,1,1,1
818,3,17.237698,2,3,1446.148379,0,4,3,2,1,3,0,40.563693,1,1,0,2,1.0,-1,1,1,1
819,1,11.865612,2,1,3924.72869,0,-1,3,1,0,1,0,43.805761,1,1,0,3,1.0,1,1,1,1
820,2,4.619855,4,3,1563.005124,0,4,3,2,0,3,3,38.277327,1,1,0,2,1.0,0,1,1,1
821,1,12.331124,0,4,2105.171759,1,4,3,1,0,3,1,49.614725,1,1,0,1,1.0,0,1,1,1
822,1,15.951855,2,1,13225.083627,4,2,1,2,0,1,2,29.931058,1,1,0,2,1.0,0,1,1,1
823,0,23.207221,2,3,3080.30537,4,4,2,2,0,3,1,47.424635,-1,1,0,2,1.0,0,1,1,1
824,1,19.679362,2,3,3693.400181,4,-1,0,1,0,1,1,34.241943,1,1,1,1,2.0,1,1,1,1
825,0,53.027225,3,4,4117.517251,0,-1,3,2,1,3,3,60.403358,1,0,1,2,1.0,0,0,1,1
826,1,25.610318,4,3,1749.583074,1,2,3,1,0,3,1,25.161386,1,1,1,2,1.0,0,1,1,1
827,0,25.461385,2,3,3331.090014,0,4,3,2,0,1,1,55.38032,-1,-1,0,3,1.0,1,1,1,1
828,1,23.971704,4,4,3386.800139,3,4,2,1,0,3,2,27.728491,1,-1,1,2,1.0,-1,1,1,1
829,0,23.379706,4,0,5074.741935,0,2,1,2,0,3,2,27.361227,0,1,1,1,1.0,1,1,1,1
830,3,24.824308,2,0,3674.104078,4,4,1,3,0,3,2,53.346376,1,1,0,2,1.0,0,1,1,1
831,0,12.161446,2,1,2593.581287,0,4,1,2,0,1,2,30.036301,1,1,0,1,2.0,0,1,1,1
832,1,45.480687,2,4,2796.539519,1,1,1,1,0,0,1,20.33833,-1,1,0,3,1.0,1,1,1,1
833,0,44.456603,4,3,7926.976371,0,2,1,2,0,3,1,59.473118,1,-1,1,0,2.0,-1,1,1,1
834,0,11.964111,4,4,2392.222033,3,2,3,2,0,3,2,30.281735,1,1,0,2,1.0,0,1,1,1
835,0,18.389472,2,4,3067.307994,0,2,2,2,0,1,3,39.760721,1,-1,0,2,1.0,-1,1,1,1
836,0,16.691003,2,10,2233.226504,0,1,1,2,0,1,2,49.549223,1,-1,0,2,1.0,0,1,1,1
837,3,24.358262,2,0,10247.089018,4,3,2,2,0,2,2,35.002517,-1,1,0,2,1.0,0,1,1,1
838,0,43.269044,2,0,2451.505994,4,0,3,2,0,2,2,37.167487,-1,1,0,3,1.0,-1,1,1,1
839,1,13.869464,2,4,656.763214,0,0,3,2,0,1,2,37.721575,1,2,0,3,1.0,-1,1,1,1
840,3,24.538957,3,0,1160.689751,0,4,2,2,0,3,1,37.949862,-1,1,0,2,1.0,0,1,1,1
841,3,16.647876,3,4,2183.138765,0,2,2,2,0,1,1,34.071108,2,1,1,2,2.0,0,1,1,1
842,3,23.220685,4,0,1497.044953,2,1,3,3,0,3,2,27.495371,1,1,3,2,1.0,-1,1,1,1
843,0,54.207961,2,0,6319.521474,0,0,1,2,0,3,3,41.298677,1,1,0,0,1.0,-1,1,1,1
844,3,19.717678,2,10,1394.453943,0,-1,3,3,0,3,0,28.98458,1,1,0,2,1.0,-1,1,1,1
845,1,23.438443,2,6,11311.467857,0,-1,1,1,0,1,2,27.082011,1,1,0,1,1.0,-1,1,1,1
846,3,16.778963,2,1,1662.845333,0,3,3,2,0,2,1,41.402764,0,0,0,2,2.0,0,1,1,1
847,2,10.713526,2,0,2367.747033,0,2,1,1,0,1,2,24.886265,1,1,0,1,1.0,0,1,1,1
848,3,22.515495,2,10,2652.896984,0,0,3,2,0,3,0,40.121131,-1,1,0,3,1.0,-1,1,1,1
849,3,9.69415,2,1,850.989697,4,2,3,2,0,0,1,40.904964,1,0,0,2,2.0,0,1,1,1
850,1,11.976948,4,4,1507.945883,4,3,0,2,1,2,1,32.49831,-1,1,1,3,2.0,0,1,1,1
851,2,34.283333,4,1,2027.757479,0,2,3,1,0,3,2,33.33324,1,1,0,2,1.0,0,0,1,1
852,1,12.462545,0,1,1453.343008,0,-1,3,2,0,0,3,26.924635,1,2,1,2,1.0,1,1,1,1
853,3,7.098777,2,4,1403.90321,4,4,2,3,0,1,1,31.234417,1,1,0,2,1.0,1,1,1,1
854,0,43.580857,1,0,7121.339478,0,2,0,1,0,3,1,62.694037,0,1,0,2,2.0,0,1,1,1
855,0,12.201464,4,10,901.811026,0,2,3,2,0,3,3,29.205906,-1,2,2,2,1.0,-1,1,1,1
856,2,25.628996,2,4,6857.041452,0,4,3,1,0,3,3,26.7392,1,1,0,2,1.0,1,1,1,1
857,1,18.579651,1,4,1540.594245,0,4,2,1,1,3,0,26.940639,0,1,1,3,1.0,1,1,1,1
858,2,49.051835,4,3,3207.474362,4,1,1,2,0,3,1,40.579561,1,1,1,2,2.0,0,1,1,1
859,3,12.09606,3,0,1692.307582,2,2,3,1,2,1,2,26.886522,2,1,1,1,1.0,0,1,1,1
860,3,23.113967,4,1,771.681018,0,0,3,2,0,0,1,34.807123,1,1,1,3,1.0,1,1,1,1
861,3,33.584474,2,7,6126.253902,0,-1,2,1,0,1,3,50.901413,-1,2,0,3,1.0,1,1,1,1
862,0,48.586626,3,5,4219.540775,2,0,2,2,0,2,2,28.377624,-1,1,1,2,1.0,0,1,1,1
863,3,12.416756,2,4,1497.199008,4,1,3,2,0,0,0,28.749942,-1,1,0,2,1.0,1,1,1,1
864,3,23.469603,2,4,7635.884861,0,4,3,2,0,3,3,59.751975,1,0,0,2,1.0,1,1,1,1
865,0,25.333938,2,6,1452.465156,0,-1,3,2,0,2,2,40.158297,1,0,0,2,1.0,1,1,1,1
866,2,10.713526,2,0,2367.747033,0,2,1,1,0,1,2,24.886265,1,1,0,1,1.0,0,1,1,1
867,3,11.924555,2,0,1231.178682,4,2,3,1,0,1,2,26.290439,-1,1,0,2,1.0,1,1,1,1
868,1,12.086873,2,6,2638.339582,0,2,1,2,0,1,2,42.501928,1,-1,0,2,1.0,1,1,1,1
869,3,24.981983,2,0,1823.160656,0,1,3,1,0,0,0,29.15749,1,1,0,2,1.0,1,1,1,1
870,3,24.516218,2,6,911.455005,0,4,3,1,1,1,3,32.413697,1,2,2,1,1.0,1,1,1,1
871,0,15.038071,4,1,1835.181192,1,1,1,0,0,2,1,35.091648,0,1,1,2,1.0,1,1,1,1
872,3,16.234614,2,0,1338.592017,4,4,3,3,0,3,0,49.986979,1,1,0,2,1.0,-1,0,1,1
873,3,18.364754,3,0,1130.526728,2,2,3,2,0,3,1,40.230876,1,1,1,2,2.0,1,1,1,1
874,3,19.741338,4,4,3489.307539,1,0,2,2,0,3,2,33.69139,1,1,1,3,1.0,1,1,1,1
875,0,12.201464,4,10,901.811026,0,2,3,2,0,3,3,29.205906,-1,2,2,2,1.0,-1,1,1,1
876,3,22.754643,4,4,2335.022441,3,3,3,1,0,1,2,22.914113,1,1,1,2,1.0,0,1,1,1
877,3,12.024952,2,3,2565.94355,1,2,2,2,0,0,2,22.409894,1,1,0,2,1.0,1,1,1,1
878,1,25.862323,4,3,9190.811843,0,1,0,2,0,3,2,23.234496,1,-1,1,2,1.0,0,1,1,1
879,0,11.964111,4,4,2392.222033,3,2,3,2,0,3,2,30.281735,1,1,0,2,1.0,0,1,1,1
880,0,43.879118,4,3,3630.419505,0,-1,1,2,0,3,2,27.27785,-1,1,1,2,1.0,0,1,1,1
881,0,11.993011,2,4,1276.011137,4,2,3,0,0,1,1,33.59,1,0,0,1,1.0,0,1,1,1
882,3,41.333592,2,3,4622.60968,2,1,1,1,2,1,1,27.04105,1,1,0,1,1.0,0,1,1,1
883,1,24.294379,2,3,3941.560687,0,1,2,2,0,0,2,32.108567,0,1,0,2,1.0,-1,1,1,1
884,3,24.348574,2,0,4294.094581,0,-1,3,3,0,3,2,38.343531,0,1,0,2,1.0,-1,1,1,1
885,3,20.204856,2,0,1900.07452,1,-1,3,2,0,3,2,26.142481,1,1,0,2,1.0,0,1,1,1
886,3,12.184711,2,0,588.656907,0,-1,3,1,0,3,0,22.070971,1,0,3,2,1.0,1,1,1,1
887,1,12.08857,2,10,1660.564105,1,2,2,0,0,2,2,30.20779,-1,1,0,2,1.0,0,1,1,1
888,3,37.133816,2,3,5767.247938,0,-1,3,2,0,0,1,53.96056,1,1,0,1,2.0,0,1,1,1
889,0,12.117505,2,1,692.940725,0,2,3,2,0,3,1,26.063269,1,1,0,1,1.0,-1,1,1,1
890,2,6.603588,2,4,1428.008777,0,4,0,0,0,3,0,26.642794,0,1,0,2,1.0,0,1,1,1
891,1,38.436241,0,7,4490.16027,0,3,3,1,0,0,0,34.36822,1,-1,0,2,1.0,0,1,1,1
892,0,46.408825,4,4,5759.509864,1,-1,3,2,0,1,2,55.180226,-1,-1,1,3,1.0,1,1,1,1
893,1,40.896606,2,1,6847.69378,0,-1,3,1,0,2,2,21.785992,1,1,0,1,1.0,0,1,1,1
894,3,16.234614,2,0,1338.592017,4,4,3,3,0,3,0,49.986979,1,1,0,2,1.0,-1,0,1,1
895,1,29.213691,2,3,15227.853247,3,2,0,1,0,1,2,30.711983,1,1,0,2,1.0,0,1,1,1
896,3,12.215512,4,4,1161.654338,1,1,3,1,0,2,1,28.641508,-1,1,1,1,1.0,-1,1,1,1
897,0,33.498424,2,3,6027.993869,2,3,2,2,1,1,2,40.102106,1,0,0,1,1.0,-1,1,1,1
898,1,19.545907,4,4,3576.0274,4,-1,1,2,1,3,3,27.378089,1,2,1,2,1.0,0,1,1,1
899,3,11.70354,2,0,778.750499,0,4,3,2,0,3,0,49.686675,1,1,0,1,1.0,1,1,1,1
900,0,15.256071,2,1,1936.53221,0,3,2,1,0,1,2,59.990543,-1,-1,0,3,1.0,1,1,1,1
901,2,34.283333,4,1,2027.757479,0,2,3,1,0,3,2,33.33324,1,1,0,2,1.0,0,0,1,1
902,3,17.308546,2,0,1878.164769,4,0,2,1,0,3,1,27.457783,1,-1,0,0,1.0,1,1,1,1
903,1,7.220747,1,4,1692.412751,0,2,3,1,0,1,0,26.394239,0,0,1,2,1.0,0,0,1,1
904,1,23.93578,2,2,2442.274433,0,-1,3,1,0,1,0,23.779922,2,1,0,2,1.0,1,1,1,1
905,0,9.455663,2,4,2812.520424,0,-1,1,2,0,1,2,40.298416,1,1,3,2,2.0,1,1,1,1
906,1,15.765447,2,1,14869.029834,4,2,1,3,2,2,0,22.889802,1,1,0,2,1.0,0,1,1,1
907,0,25.461385,2,3,3331.090014,0,4,3,2,0,1,1,55.38032,-1,-1,0,3,1.0,1,1,1,1
908,0,54.207961,2,0,6319.521474,0,0,1,2,0,3,3,41.298677,1,1,0,0,1.0,-1,1,1,1
909,0,18.193784,2,0,1557.224297,3,2,2,2,0,3,2,36.921844,-1,1,0,2,1.0,1,0,1,1
910,0,14.154354,4,1,2074.123502,4,2,2,2,0,1,2,29.633123,1,1,1,1,1.0,-1,1,1,1
911,3,25.457278,0,7,3694.505496,0,-1,0,2,0,0,1,48.489422,0,0,1,2,2.0,-1,1,1,1
912,1,23.217947,2,3,2099.80015,0,-1,2,2,0,1,0,28.806862,1,2,0,1,1.0,0,1,1,1
913,0,16.920196,4,3,2136.224078,0,4,2,2,2,3,1,53.777811,0,1,2,3,1.0,-1,1,1,1
914,0,45.639591,2,0,3172.722014,0,-1,3,2,0,1,1,27.175081,1,0,0,2,1.0,1,1,1,1
915,3,12.449383,2,1,1572.101076,4,4,3,2,0,3,0,54.260281,1,1,0,2,2.0,-1,1,1,1
916,0,15.180901,2,4,1493.715104,2,-1,1,2,0,3,3,23.993805,1,2,0,2,1.0,1,1,1,1
917,3,6.543564,2,5,2718.821243,0,-1,1,2,0,2,2,40.366035,0,1,1,2,1.0,0,1,1,1
918,0,10.095505,1,0,645.437445,0,4,3,0,0,3,2,39.573234,0,1,0,2,1.0,0,1,1,1
919,1,11.921931,4,1,2407.691655,4,3,3,2,0,3,2,33.212499,1,1,0,2,2.0,1,1,1,1
920,0,11.789187,2,3,822.788342,0,2,0,3,1,1,3,27.722394,-1,2,0,2,1.0,0,1,1,1
921,3,23.82431,2,4,1549.667684,0,2,3,2,0,0,3,39.421611,1,2,0,2,1.0,1,1,1,1
922,3,23.493693,4,7,1519.400757,0,-1,3,2,0,0,2,26.947412,-1,1,0,3,1.0,-1,1,1,1
923,1,18.054387,2,0,1389.600063,1,3,3,1,0,2,0,44.085953,-1,1,0,2,1.0,-1,1,1,1
924,3,23.853875,2,4,2824.37592,4,4,3,1,0,1,2,38.459516,-1,1,0,2,1.0,0,1,1,1
925,2,48.386189,2,0,12529.192402,1,1,3,3,0,3,0,35.402043,1,1,0,2,1.0,0,1,1,1
926,1,18.161953,2,0,4692.626811,0,2,1,1,0,1,0,62.397226,1,1,0,2,1.0,0,1,1,1
927,0,12.407818,2,0,366.518953,0,2,2,1,0,1,0,24.228918,1,1,1,2,1.0,-1,1,1,1
928,3,23.493693,4,7,1519.400757,0,-1,3,2,0,0,2,26.947412,-1,1,0,3,1.0,-1,1,1,1
929,1,19.713777,2,7,1819.304803,4,2,2,1,0,3,3,19.769518,1,-1,1,1,1.0,0,1,1,1
930,0,24.653658,4,1,1588.974964,0,3,3,1,0,1,3,35.640074,1,-1,1,2,1.0,0,1,1,1
931,3,6.311733,2,1,2658.746112,4,1,0,2,0,1,0,38.771798,1,1,0,1,1.0,0,1,1,1
932,3,11.528624,3,0,1168.722566,1,2,3,2,0,3,2,35.622994,1,1,1,2,1.0,0,1,1,1
933,1,25.741934,1,6,3593.982327,0,4,1,2,0,3,1,37.344216,1,1,0,3,1.0,-1,1,1,1
934,0,11.789187,2,3,822.788342,0,2,0,3,1,1,3,27.722394,-1,2,0,2,1.0,0,1,1,1
935,3,16.753584,4,3,2256.663917,0,1,2,2,0,2,0,25.97832,1,1,1,2,1.0,-1,1,1,1
936,0,26.838223,2,1,4201.372225,0,-1,1,2,0,3,3,53.191259,1,0,0,1,1.0,0,1,1,1
937,3,9.462683,2,1,846.794584,4,4,1,2,0,3,0,38.948355,0,1,1,2,1.0,-1,1,1,1
938,3,11.846006,2,0,857.669335,0,3,2,1,0,3,1,23.786128,1,1,0,1,1.0,-1,1,1,1
939,0,45.12198,4,0,2122.173745,0,2,3,2,0,2,2,18.983124,-1,1,0,2,1.0,0,1,1,1
940,1,11.976948,4,4,1507.945883,4,3,0,2,1,2,1,32.49831,-1,1,1,3,2.0,0,1,1,1
941,0,11.767975,2,4,1192.874232,0,3,3,2,0,3,0,26.788845,1,1,0,1,1.0,0,1,1,1
942,3,24.787218,1,4,1838.209906,0,-1,0,1,2,3,0,25.170799,0,1,3,2,1.0,1,1,1,1
943,3,12.210047,1,3,2758.668518,0,4,2,1,0,3,1,37.19242,0,-1,0,2,1.0,0,1,1,1
944,1,8.35893,2,4,1525.501727,1,4,1,2,0,1,0,39.737465,0,1,0,2,1.0,1,1,1,1
945,1,48.64212,4,7,8853.544244,0,2,2,2,0,3,1,42.906804,1,-1,2,2,1.0,0,1,1,1
946,3,6.082959,1,10,1323.584467,0,3,0,1,0,3,2,24.817254,2,1,0,2,1.0,1,1,1,1
947,3,24.348574,2,0,4294.094581,0,-1,3,3,0,3,2,38.343531,0,1,0,2,1.0,-1,1,1,1
948,3,25.252124,2,3,3541.786538,4,2,1,2,0,1,0,24.923705,1,0,0,1,1.0,0,0,1,1
949,3,26.175939,4,3,2984.358275,4,1,3,2,0,0,1,23.635746,-1,1,2,0,1.0,1,1,1,1
950,3,19.029632,2,0,3284.638553,3,3,2,2,0,0,1,29.802706,1,1,0,1,1.0,-1,0,1,1
951,0,18.590995,2,3,10166.806377,0,2,3,2,0,1,1,27.890436,1,1,0,0,1.0,-1,1,1,1
952,1,14.134058,2,4,2289.737235,4,1,1,1,0,2,1,31.338339,-1,1,1,3,1.0,1,1,1,1
953,3,44.04628,2,0,11004.454858,3,3,3,2,0,3,3,26.081974,-1,2,0,1,1.0,0,0,1,1
954,1,19.733625,2,4,2243.267138,0,1,3,1,2,0,1,22.578278,1,1,0,2,1.0,0,1,1,1
955,1,24.056944,2,4,2022.908873,0,2,3,1,0,1,0,29.471283,1,1,0,2,1.0,0,1,1,1
956,1,27.313486,1,1,3351.620218,1,1,1,1,2,0,1,26.750421,0,1,0,1,1.0,0,1,1,1
957,0,7.133098,4,3,849.16366,0,0,3,1,0,3,2,22.619387,1,1,1,0,1.0,-1,1,1,1
958,3,16.464288,2,4,645.156667,0,-1,2,1,0,2,0,31.545272,1,1,0,2,1.0,0,1,1,1
959,1,8.168873,1,0,1965.855138,0,-1,3,1,2,1,3,25.649291,0,-1,0,2,1.0,1,1,1,1
960,1,25.566145,2,10,346.852952,1,1,3,2,0,3,0,26.860866,1,1,0,0,1.0,0,1,1,1
961,3,9.735315,2,1,1685.526234,3,2,0,2,0,3,0,21.17819,1,0,0,1,1.0,0,1,1,1
962,0,45.12198,4,0,2122.173745,0,2,3,2,0,2,2,18.983124,-1,1,0,2,1.0,0,1,1,1
963,3,24.612715,2,7,3724.745349,0,2,2,2,0,1,0,28.120031,-1,-1,0,1,2.0,0,1,1,1
964,1,24.651265,2,4,6748.600951,0,3,2,2,0,3,1,27.758564,1,1,0,2,1.0,-1,1,1,1
965,3,11.591232,3,3,2472.712726,2,3,1,1,0,2,0,28.680047,1,1,0,3,1.0,1,1,1,1
966,1,11.856466,3,4,2627.778261,0,4,0,1,0,1,3,29.589571,2,2,1,1,1.0,-1,1,1,1
967,3,12.080971,4,4,1274.879218,0,1,1,2,0,3,0,31.97682,0,1,1,2,1.0,1,1,1,1
968,3,23.208757,2,0,3656.852277,0,2,3,1,0,1,1,26.564714,1,-1,0,2,1.0,1,1,1,1
969,0,25.461385,2,3,3331.090014,0,4,3,2,0,1,1,55.38032,-1,-1,0,3,1.0,1,1,1,1
970,1,24.026708,2,1,3411.584067,0,1,3,2,0,0,3,58.023304,1,2,0,1,2.0,0,1,1,1
971,1,16.543521,4,4,2666.832221,3,-1,3,2,0,1,2,33.104907,1,0,1,2,2.0,1,1,1,1
972,0,6.55722,1,3,639.428167,0,4,3,1,0,1,1,38.591734,0,1,1,2,1.0,1,1,1,1
973,3,6.225911,4,1,1708.900758,4,4,3,2,0,3,3,39.461826,1,2,0,2,1.0,-1,1,1,1
974,3,11.690982,0,1,1357.4164,0,4,3,1,0,3,0,64.927691,0,1,0,1,1.0,0,1,1,1
975,1,32.025095,2,10,4340.331449,4,2,2,2,0,3,2,61.682672,1,0,0,2,1.0,-1,1,1,1
976,2,35.102943,2,1,2771.111366,0,1,3,2,0,3,0,27.935346,1,1,0,2,1.0,0,1,1,1
977,3,6.225911,4,1,1708.900758,4,4,3,2,0,3,3,39.461826,1,2,0,2,1.0,-1,1,1,1
978,1,24.587163,4,3,2284.00141,4,3,3,0,0,2,2,40.257915,-1,1,1,2,1.0,1,1,1,1
979,3,24.707244,4,1,9152.124899,4,-1,3,2,0,3,3,61.75111,1,2,1,2,1.0,1,1,1,1
980,3,12.403223,2,3,847.079774,0,3,3,2,0,3,1,36.250329,1,0,0,2,1.0,-1,1,1,1
981,0,7.998537,2,10,926.730682,0,4,0,2,0,3,1,41.617708,1,1,0,1,1.0,1,1,1,1
982,0,20.410591,4,4,3045.851484,0,3,0,0,0,2,2,45.155417,1,1,1,2,2.0,1,1,1,1
983,2,35.60102,4,0,2965.149169,0,-1,0,2,0,0,2,28.010598,-1,1,1,2,2.0,-1,1,1,1
984,3,32.489958,4,10,5675.644021,3,3,1,2,0,0,1,20.319812,1,-1,0,3,1.0,1,1,1,1
985,3,44.917568,2,4,5505.2525,0,2,3,1,0,2,2,32.716098,1,1,0,1,1.0,0,1,1,1
986,3,7.269202,2,4,581.937837,1,3,0,2,0,2,0,28.522089,0,1,0,1,1.0,0,1,1,1
987,3,11.733634,2,0,2482.208029,2,-1,3,1,0,2,2,31.441879,1,0,0,3,1.0,1,1,1,1
988,0,45.12198,4,0,2122.173745,0,2,3,2,0,2,2,18.983124,-1,1,0,2,1.0,0,1,1,1
989,0,16.691003,2,10,2233.226504,0,1,1,2,0,1,2,49.549223,1,-1,0,2,1.0,0,1,1,1
990,3,23.627407,3,1,8913.899413,0,1,1,2,0,0,2,29.10834,1,-1,0,2,1.0,1,1,1,1
991,0,26.838223,2,1,4201.372225,0,-1,1,2,0,3,3,53.191259,1,0,0,1,1.0,0,1,1,1
992,1,19.847643,4,3,833.150603,0,-1,3,1,0,1,3,30.901351,1,-1,1,1,1.0,1,1,1,1
993,2,19.103497,2,0,3623.172667,4,2,0,0,0,1,0,35.066279,1,-1,1,2,1.0,-1,1,1,1
994,1,45.237843,4,10,3274.119184,0,3,1,1,0,1,0,33.180943,1,1,0,3,1.0,-1,1,1,1
995,3,13.555021,2,5,715.700124,0,-1,2,2,0,0,0,21.98211,1,-1,0,2,2.0,-1,1,1,1
996,3,19.416988,3,3,2642.055696,0,-1,0,2,0,3,2,48.471152,1,1,1,0,1.0,0,1,1,1
997,3,17.804026,2,9,1448.558572,4,-1,3,2,0,1,2,33.614841,-1,1,0,2,2.0,1,1,1,1
998,3,6.243036,2,0,944.182625,2,-1,2,2,2,0,0,27.83456,1,1,0,2,1.0,1,1,1,1
999,1,17.569042,3,0,11132.774506,1,3,1,2,0,2,3,42.694287,1,2,0,2,1.0,-1,1,1,1
0,3,12.302035,1,9,3502.299667,4,3,1,2,0,2,2,33.668454,2,1,0,2,2.0,1,1,0,10
1,1,25.725912,2,4,11019.781163,0,3,3,3,0,0,3,23.733251,1,0,0,1,2.0,0,1,0,10
2,1,42.279517,2,3,3393.546709,4,1,3,1,0,3,2,28.922413,1,1,1,2,1.0,0,1,0,10
3,0,16.114347,2,4,9632.783174,4,2,2,2,0,1,3,23.459213,1,2,0,2,1.0,0,1,0,10
4,3,12.442167,4,4,1164.547711,0,4,3,2,0,3,2,33.698344,2,1,1,2,1.0,1,1,0,10
5,2,5.959955,2,7,1385.035925,0,1,1,1,0,3,0,20.044672,1,0,0,2,1.0,0,1,0,10
6,3,5.904335,2,4,636.883157,0,0,2,2,2,1,0,55.429418,1,1,0,3,2.0,1,1,0,10
7,3,9.08312,2,6,1183.618516,0,2,2,1,0,3,2,30.437702,1,1,0,2,1.0,1,1,0,10
8,1,11.628902,2,5,2383.933128,1,4,1,1,0,3,2,54.691601,1,0,0,1,1.0,0,1,0,10
9,3,54.505316,4,0,3797.614876,4,4,1,2,0,3,2,40.872255,1,1,1,2,1.0,0,1,0,10
10,0,11.761591,2,1,1420.087665,2,4,1,3,0,3,0,33.642968,1,0,0,2,1.0,1,1,0,10
11,3,15.990401,2,7,2242.973965,4,4,2,2,0,3,2,47.13444,1,1,0,1,2.0,0,1,0,10
12,0,23.321319,1,10,2321.079724,4,4,0,1,0,3,2,29.407972,0,1,0,3,1.0,1,1,0,10
13,0,9.948556,2,0,6069.4102,0,3,2,1,0,3,3,33.913275,1,2,0,2,1.0,0,1,0,10
14,2,47.408712,2,0,10518.594873,0,1,1,1,0,1,3,37.644161,1,2,0,2,1.0,0,1,0,10
15,3,17.935682,4,4,3264.674388,0,2,2,1,0,3,3,30.429194,1,1,0,1,1.0,1,1,0,10
16,3,59.44681,2,10,2953.854362,4,1,2,2,0,2,3,33.872369,1,1,0,1,1.0,0,1,0,10
17,2,23.976172,1,7,1254.585502,4,4,3,2,2,3,3,56.15807,2,2,0,2,1.0,1,1,0,10
18,3,24.46544,4,4,3478.206908,0,1,0,2,0,1,2,64.118301,1,0,1,3,1.0,1,1,0,10
19,2,16.898794,4,1,2132.619581,4,4,1,0,2,3,1,25.482347,1,1,1,2,2.0,0,1,0,10
20,1,8.557106,2,4,1994.938767,4,2,2,2,2,1,0,21.66246,1,1,0,1,1.0,0,1,0,10
21,3,39.288393,2,10,5135.345115,0,2,3,1,1,1,3,35.457919,0,2,0,2,1.0,0,1,0,10
22,3,24.880966,2,4,1549.385879,3,4,3,2,0,3,2,66.113431,0,1,0,1,1.0,0,1,0,10
23,0,11.393823,1,0,903.56869,4,2,0,2,0,1,2,31.18895,1,1,0,1,1.0,0,0,0,10
24,2,8.308795,2,4,2326.940167,0,3,3,2,0,1,0,36.196494,1,1,0,2,2.0,1,1,0,10
25,3,15.375439,2,3,1748.125827,4,2,3,2,0,2,0,33.580049,1,1,0,2,1.0,1,1,0,10
26,2,21.021426,2,0,1631.566861,0,0,3,2,0,2,0,33.5578,1,1,0,3,1.0,1,1,0,10
27,0,11.959038,2,1,1402.166187,0,4,3,2,0,1,2,53.361971,1,1,0,2,2.0,1,1,0,10
